Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
0.0,0.06,50.44,6.0,0.06,50.44,6.0,0.9,-0.04,-0.43,-0.0,0.0,358.38,-80.94,-123.62,358.38,-80.94,-123.62,0.68,0.09,0.73,0.01
0.0,0.06,50.5,6.06,0.06,50.5,6.06,0.9,-0.04,-0.43,-0.0,0.0,358.44,-80.94,-123.5,358.44,-80.94,-123.5,0.68,0.09,0.73,0.01
0.0,0.06,50.63,6.19,0.06,50.63,6.19,0.9,-0.04,-0.43,-0.0,0.0,358.5,-81.0,-123.31,358.5,-81.0,-123.31,0.68,0.09,0.73,0.01
0.0,0.06,50.69,6.25,0.06,50.69,6.25,0.9,-0.04,-0.43,-0.0,0.0,358.5,-81.06,-123.12,358.5,-81.06,-123.12,0.68,0.09,0.73,0.01
0.0,0.0,50.69,6.25,0.0,50.69,6.25,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.06,-123.19,358.56,-81.06,-123.19,0.68,0.09,0.73,0.01
0.0,0.0,50.69,6.19,0.0,50.69,6.19,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.06,-123.25,358.56,-81.06,-123.25,0.68,0.09,0.73,0.01
0.0,0.06,50.63,6.13,0.06,50.63,6.13,0.9,-0.04,-0.43,-0.0,0.0,358.63,-81.06,-123.31,358.63,-81.06,-123.31,0.68,0.09,0.73,0.01
0.0,0.06,50.44,5.94,0.06,50.44,5.94,0.9,-0.04,-0.43,-0.0,0.0,358.63,-81.06,-123.25,358.63,-81.06,-123.25,0.68,0.09,0.73,0.01
0.0,0.06,50.31,5.88,0.06,50.31,5.88,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.06,-123.37,358.56,-81.06,-123.37,0.68,0.09,0.73,0.01
0.0,0.06,50.31,5.81,0.06,50.31,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.5,-81.0,-123.62,358.5,-81.0,-123.62,0.68,0.09,0.73,0.01
0.0,0.06,50.25,5.81,0.06,50.25,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.38,-80.94,-123.87,358.38,-80.94,-123.87,0.68,0.09,0.73,0.01
0.0,0.06,50.25,5.81,0.06,50.25,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.31,-80.94,-123.94,358.31,-80.94,-123.94,0.68,0.09,0.73,0.01
0.0,0.06,50.25,5.81,0.06,50.25,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.31,-80.94,-123.94,358.31,-80.94,-123.94,0.68,0.09,0.73,0.01
0.0,0.06,50.31,5.81,0.06,50.31,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.38,-81.0,-123.62,358.38,-81.0,-123.62,0.68,0.09,0.73,0.01
0.0,0.06,50.38,5.81,0.06,50.38,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.5,-81.06,-123.5,358.5,-81.06,-123.5,0.68,0.09,0.73,0.01
0.0,0.06,50.5,5.81,0.06,50.5,5.81,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.12,-123.31,358.56,-81.12,-123.31,0.68,0.09,0.73,0.01
0.0,0.06,50.63,5.94,0.06,50.63,5.94,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.19,-123.06,358.56,-81.19,-123.06,0.68,0.08,0.73,0.01
0.0,0.12,50.69,6.0,0.12,50.69,6.0,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.25,-123.0,358.56,-81.25,-123.0,0.68,0.08,0.73,0.01
0.0,0.12,50.63,6.0,0.12,50.63,6.0,0.9,-0.04,-0.43,-0.0,0.0,358.63,-81.31,-122.87,358.63,-81.31,-122.87,0.68,0.08,0.73,0.01
0.0,0.12,50.44,6.0,0.12,50.44,6.0,0.9,-0.04,-0.43,-0.0,0.0,358.56,-81.31,-122.87,358.56,-81.31,-122.87,0.68,0.08,0.73,0.01
0.0,0.19,50.13,6.13,0.19,50.13,6.13,0.9,-0.04,-0.42,-0.0,0.0,358.56,-81.31,-122.87,358.56,-81.31,-122.87,0.68,0.08,0.73,0.01
0.0,0.25,49.88,6.25,0.25,49.88,6.25,0.91,-0.04,-0.42,-0.0,0.0,358.5,-81.31,-122.94,358.5,-81.31,-122.94,0.68,0.08,0.73,0.01
0.0,0.25,49.69,6.31,0.25,49.69,6.31,0.91,-0.04,-0.42,-0.0,0.0,358.38,-81.25,-123.06,358.38,-81.25,-123.06,0.68,0.08,0.73,0.01
0.0,0.19,49.38,6.25,0.19,49.38,6.25,0.91,-0.04,-0.42,-0.0,0.0,358.38,-81.19,-123.0,358.38,-81.19,-123.0,0.68,0.08,0.73,0.01
0.0,0.0,49.13,6.19,0.0,49.13,6.19,0.91,-0.04,-0.42,-0.0,0.0,358.38,-81.25,-122.94,358.38,-81.25,-122.94,0.68,0.08,0.73,0.01
0.0,359.88,48.75,6.44,359.88,48.75,6.44,0.91,-0.04,-0.41,0.0,0.0,358.31,-81.19,-122.69,358.31,-81.19,-122.69,0.68,0.08,0.73,0.01
0.0,359.94,48.56,6.63,359.94,48.56,6.63,0.91,-0.04,-0.41,-0.0,0.0,358.25,-81.12,-122.44,358.25,-81.12,-122.44,0.68,0.09,0.73,0.01
0.0,0.12,48.38,8.25,0.12,48.38,8.25,0.91,-0.06,-0.41,-0.0,0.0,358.31,-81.12,-122.31,358.31,-81.12,-122.31,0.68,0.08,0.73,0.01
0.0,0.0,48.13,10.44,0.0,48.13,10.44,0.91,-0.07,-0.41,-0.0,0.0,358.13,-81.0,-122.62,358.13,-81.0,-122.62,0.68,0.09,0.73,0.01
0.0,0.63,47.88,13.63,0.63,47.88,13.63,0.91,-0.1,-0.41,-0.01,0.0,357.75,-80.69,-123.5,357.75,-80.69,-123.5,0.67,0.09,0.73,0.01
0.0,1.5,47.44,16.75,1.5,47.44,16.75,0.91,-0.12,-0.4,-0.01,0.0,356.81,-79.81,-124.56,356.81,-79.81,-124.56,0.67,0.09,0.74,0.02
0.0,2.88,47.56,21.44,2.88,47.56,21.44,0.9,-0.17,-0.41,-0.03,0.0,354.69,-78.19,-123.81,354.69,-78.19,-123.81,0.66,0.09,0.74,0.04
