Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
3.0,142.38,40.56,-6.25,142.38,40.56,-6.25,-0.3,0.31,0.15,0.89,3.0,311.06,2.88,-175.44,311.06,2.88,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.38,40.63,-6.25,142.38,40.63,-6.25,-0.3,0.31,0.15,0.89,3.0,311.0,2.88,-175.44,311.0,2.88,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.38,40.69,-6.31,142.38,40.69,-6.31,-0.3,0.32,0.16,0.89,3.0,311.0,2.88,-175.44,311.0,2.88,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.31,40.63,-6.56,142.31,40.63,-6.56,-0.3,0.31,0.16,0.89,3.0,311.0,2.94,-175.44,311.0,2.94,-175.44,0.04,0.41,-0.91,-0.02
3.0,142.31,40.44,-6.94,142.31,40.44,-6.94,-0.3,0.31,0.16,0.89,3.0,311.0,2.94,-175.44,311.0,2.94,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.31,40.19,-7.38,142.31,40.19,-7.38,-0.3,0.31,0.16,0.89,3.0,311.0,2.94,-175.44,311.0,2.94,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.31,39.88,-7.88,142.31,39.88,-7.88,-0.3,0.3,0.16,0.89,3.0,311.0,3.0,-175.38,311.0,3.0,-175.38,0.04,0.41,-0.91,-0.03
3.0,142.25,39.69,-8.19,142.25,39.69,-8.19,-0.3,0.3,0.17,0.89,3.0,311.0,3.0,-175.44,311.0,3.0,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.13,39.75,-8.31,142.13,39.75,-8.31,-0.3,0.3,0.17,0.89,3.0,311.0,3.0,-175.44,311.0,3.0,-175.44,0.04,0.41,-0.91,-0.03
3.0,142.0,39.94,-8.5,142.0,39.94,-8.5,-0.3,0.3,0.17,0.89,3.0,310.94,3.19,-175.38,310.94,3.19,-175.38,0.04,0.41,-0.91,-0.02
3.0,141.88,40.38,-8.25,141.88,40.38,-8.25,-0.31,0.31,0.17,0.89,3.0,311.0,3.38,-175.25,311.0,3.38,-175.25,0.04,0.41,-0.91,-0.02
3.0,141.81,40.69,-7.88,141.81,40.69,-7.88,-0.31,0.31,0.17,0.88,3.0,310.94,3.44,-175.31,310.94,3.44,-175.31,0.04,0.41,-0.91,-0.02
3.0,141.75,41.0,-7.63,141.75,41.0,-7.63,-0.31,0.31,0.17,0.88,3.0,310.88,3.5,-175.38,310.88,3.5,-175.38,0.04,0.42,-0.91,-0.02
3.0,141.75,41.19,-7.88,141.75,41.19,-7.88,-0.31,0.32,0.17,0.88,3.0,310.81,3.56,-175.44,310.81,3.56,-175.44,0.04,0.42,-0.91,-0.02
3.0,141.69,41.38,-7.88,141.69,41.38,-7.88,-0.31,0.32,0.17,0.88,3.0,310.81,3.44,-175.5,310.81,3.44,-175.5,0.04,0.42,-0.91,-0.02
3.0,141.5,41.75,-7.25,141.5,41.75,-7.25,-0.31,0.32,0.16,0.88,3.0,310.81,3.31,-175.56,310.81,3.31,-175.56,0.04,0.42,-0.91,-0.02
3.0,141.25,42.25,-6.5,141.25,42.25,-6.5,-0.31,0.33,0.16,0.88,3.0,310.75,3.19,-175.63,310.75,3.19,-175.63,0.04,0.42,-0.91,-0.02
3.0,141.13,42.56,-6.31,141.13,42.56,-6.31,-0.31,0.33,0.16,0.88,3.0,310.69,3.19,-175.69,310.69,3.19,-175.69,0.04,0.42,-0.91,-0.02
3.0,141.19,42.63,-6.25,141.19,42.63,-6.25,-0.31,0.33,0.16,0.88,3.0,310.63,3.06,-175.81,310.63,3.06,-175.81,0.04,0.42,-0.91,-0.02
3.0,141.19,42.56,-6.25,141.19,42.56,-6.25,-0.31,0.33,0.16,0.88,3.0,310.63,3.13,-175.75,310.63,3.13,-175.75,0.04,0.42,-0.91,-0.02
3.0,141.13,42.44,-6.44,141.13,42.44,-6.44,-0.31,0.33,0.16,0.88,3.0,310.56,3.19,-175.75,310.56,3.19,-175.75,0.04,0.42,-0.91,-0.02
3.0,141.13,42.31,-6.63,141.13,42.31,-6.63,-0.31,0.33,0.16,0.88,3.0,310.56,3.06,-175.75,310.56,3.06,-175.75,0.04,0.42,-0.91,-0.02
3.0,141.06,42.19,-6.81,141.06,42.19,-6.81,-0.31,0.32,0.17,0.88,3.0,310.5,2.94,-175.88,310.5,2.94,-175.88,0.04,0.42,-0.91,-0.02
3.0,141.0,42.13,-7.19,141.0,42.13,-7.19,-0.31,0.32,0.17,0.88,3.0,310.44,2.88,-175.88,310.44,2.88,-175.88,0.04,0.42,-0.91,-0.02
3.0,140.88,42.13,-7.63,140.88,42.13,-7.63,-0.31,0.32,0.17,0.88,3.0,310.44,2.75,-175.94,310.44,2.75,-175.94,0.04,0.42,-0.91,-0.02
3.0,140.81,42.0,-7.94,140.81,42.0,-7.94,-0.31,0.32,0.17,0.88,3.0,310.44,2.63,-175.94,310.44,2.63,-175.94,0.04,0.42,-0.91,-0.02
3.0,140.94,41.63,-8.13,140.94,41.63,-8.13,-0.31,0.32,0.17,0.88,3.0,310.38,2.63,-175.94,310.38,2.63,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.13,41.13,-8.5,141.13,41.13,-8.5,-0.31,0.31,0.17,0.88,3.0,310.38,2.63,-175.94,310.38,2.63,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.31,40.56,-8.94,141.31,40.56,-8.94,-0.31,0.31,0.17,0.88,3.0,310.38,2.63,-175.94,310.38,2.63,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.38,40.25,-9.13,141.38,40.25,-9.13,-0.31,0.3,0.18,0.88,3.0,310.38,2.69,-175.94,310.38,2.69,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.44,39.94,-9.19,141.44,39.94,-9.19,-0.31,0.3,0.17,0.88,3.0,310.44,2.75,-175.88,310.44,2.75,-175.88,0.04,0.42,-0.91,-0.02
3.0,141.5,39.81,-9.25,141.5,39.81,-9.25,-0.31,0.3,0.17,0.89,3.0,310.38,2.75,-175.94,310.38,2.75,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.56,39.69,-9.38,141.56,39.69,-9.38,-0.31,0.3,0.18,0.89,3.0,310.31,2.75,-176.0,310.31,2.75,-176.0,0.04,0.42,-0.91,-0.02
3.0,141.63,39.56,-9.63,141.63,39.56,-9.63,-0.31,0.3,0.18,0.89,3.0,310.38,2.75,-175.94,310.38,2.75,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.69,39.44,-9.88,141.69,39.44,-9.88,-0.31,0.3,0.18,0.89,3.0,310.44,2.69,-175.94,310.44,2.69,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.75,39.25,-10.06,141.75,39.25,-10.06,-0.31,0.29,0.18,0.89,3.0,310.44,2.63,-175.94,310.44,2.63,-175.94,0.04,0.42,-0.91,-0.02
3.0,141.81,39.06,-10.25,141.81,39.06,-10.25,-0.31,0.29,0.18,0.89,3.0,310.44,2.75,-175.81,310.44,2.75,-175.81,0.04,0.42,-0.91,-0.02
3.0,141.88,39.0,-10.19,141.88,39.0,-10.19,-0.31,0.29,0.18,0.89,3.0,310.5,2.81,-175.81,310.5,2.81,-175.81,0.04,0.42,-0.91,-0.02
3.0,141.94,39.06,-10.06,141.94,39.06,-10.06,-0.31,0.29,0.18,0.89,3.0,310.5,2.81,-175.75,310.5,2.81,-175.75,0.04,0.42,-0.91,-0.02
3.0,141.94,39.13,-10.13,141.94,39.13,-10.13,-0.31,0.29,0.18,0.89,3.0,310.5,2.88,-175.75,310.5,2.88,-175.75,0.04,0.42,-0.91,-0.02
3.0,141.88,39.13,-10.19,141.88,39.13,-10.19,-0.31,0.29,0.18,0.89,3.0,310.56,2.88,-175.69,310.56,2.88,-175.69,0.04,0.42,-0.91,-0.02
3.0,141.88,39.13,-10.19,141.88,39.13,-10.19,-0.31,0.29,0.18,0.89,3.0,310.63,3.0,-175.63,310.63,3.0,-175.63,0.04,0.42,-0.91,-0.02
3.0,141.94,39.0,-10.38,141.94,39.0,-10.38,-0.31,0.29,0.18,0.89,3.0,310.69,3.13,-175.5,310.69,3.13,-175.5,0.04,0.42,-0.91,-0.02
3.0,141.94,38.81,-10.75,141.94,38.81,-10.75,-0.31,0.29,0.18,0.89,3.0,310.75,3.38,-175.31,310.75,3.38,-175.31,0.04,0.42,-0.91,-0.02
3.0,142.0,38.63,-11.06,142.0,38.63,-11.06,-0.31,0.29,0.18,0.89,3.0,310.81,3.69,-175.13,310.81,3.69,-175.13,0.05,0.42,-0.91,-0.02
3.0,142.06,38.44,-11.25,142.06,38.44,-11.25,-0.31,0.29,0.18,0.89,3.0,310.81,3.88,-174.94,310.81,3.88,-174.94,0.05,0.42,-0.91,-0.03
3.0,142.0,38.31,-11.44,142.0,38.31,-11.44,-0.31,0.29,0.19,0.89,3.0,310.75,3.88,-174.81,310.75,3.88,-174.81,0.05,0.42,-0.91,-0.03
3.0,142.0,38.31,-11.5,142.0,38.31,-11.5,-0.31,0.28,0.19,0.89,3.0,310.69,3.75,-174.81,310.69,3.75,-174.81,0.05,0.42,-0.91,-0.03
3.0,142.0,38.31,-11.5,142.0,38.31,-11.5,-0.31,0.28,0.19,0.89,3.0,310.5,3.38,-174.81,310.5,3.38,-174.81,0.05,0.42,-0.91,-0.03
3.0,142.0,38.25,-11.44,142.0,38.25,-11.44,-0.31,0.28,0.19,0.89,3.0,310.44,3.19,-174.75,310.44,3.19,-174.75,0.04,0.42,-0.91,-0.03
3.0,142.06,38.19,-11.38,142.06,38.19,-11.38,-0.31,0.28,0.18,0.89,3.0,310.38,2.81,-174.69,310.38,2.81,-174.69,0.04,0.42,-0.91,-0.03
3.0,142.06,38.0,-11.31,142.06,38.0,-11.31,-0.31,0.28,0.18,0.89,3.0,310.13,2.5,-174.69,310.13,2.5,-174.69,0.04,0.42,-0.91,-0.03
3.0,142.13,37.75,-11.38,142.13,37.75,-11.38,-0.31,0.28,0.18,0.89,3.0,310.19,2.38,-174.75,310.19,2.38,-174.75,0.04,0.42,-0.91,-0.03
3.0,142.19,37.63,-11.31,142.19,37.63,-11.31,-0.31,0.28,0.18,0.89,3.0,310.25,2.44,-174.75,310.25,2.44,-174.75,0.04,0.42,-0.91,-0.03
3.0,142.19,37.75,-10.94,142.19,37.75,-10.94,-0.3,0.28,0.18,0.89,3.0,310.25,2.44,-174.75,310.25,2.44,-174.75,0.04,0.42,-0.91,-0.03
3.0,142.19,37.94,-10.56,142.19,37.94,-10.56,-0.3,0.29,0.18,0.89,3.0,310.31,2.44,-174.69,310.31,2.44,-174.69,0.04,0.42,-0.91,-0.03
3.0,142.19,38.19,-10.19,142.19,38.19,-10.19,-0.3,0.29,0.18,0.89,3.0,310.31,2.31,-174.75,310.31,2.31,-174.75,0.04,0.42,-0.91,-0.03
