Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
3.0,97.25,-22.31,17.62,97.25,-22.31,17.62,0.64,0.05,0.24,-0.73,3.0,129.25,7.88,-7.75,129.25,7.88,-7.75,0.42,-0.04,-0.09,-0.9
3.0,98.62,-22.0,21.06,98.62,-22.0,21.06,0.62,0.03,0.27,-0.73,3.0,130.31,11.19,-7.0,130.31,11.19,-7.0,0.41,-0.07,-0.1,-0.9
3.0,101.12,-23.75,26.19,101.12,-23.75,26.19,0.6,0.03,0.31,-0.74,3.0,130.81,14.5,-6.31,130.81,14.5,-6.31,0.41,-0.1,-0.1,-0.9
3.0,103.0,-25.37,30.37,103.0,-25.37,30.37,0.59,0.03,0.33,-0.74,3.0,131.56,17.94,-5.25,131.56,17.94,-5.25,0.4,-0.14,-0.11,-0.9
3.0,103.37,-25.44,31.81,103.37,-25.44,31.81,0.57,0.02,0.35,-0.74,3.0,133.06,21.81,-4.19,133.06,21.81,-4.19,0.39,-0.17,-0.11,-0.9
3.0,106.69,-27.69,37.44,106.69,-27.69,37.44,0.55,0.03,0.38,-0.74,3.0,133.63,24.94,-2.38,133.63,24.94,-2.38,0.38,-0.2,-0.1,-0.9
3.0,107.94,-30.12,44.25,107.94,-30.12,44.25,0.53,0.03,0.44,-0.73,3.0,135.38,28.44,-0.44,135.38,28.44,-0.44,0.36,-0.24,-0.09,-0.9
3.0,106.37,-29.62,44.88,106.37,-29.62,44.88,0.54,0.01,0.43,-0.72,3.0,135.88,30.87,1.63,135.88,30.87,1.63,0.36,-0.26,-0.08,-0.89
3.0,106.06,-29.19,44.63,106.06,-29.19,44.63,0.54,0.01,0.44,-0.72,3.0,134.56,31.56,3.94,134.56,31.56,3.94,0.37,-0.27,-0.08,-0.89
3.0,108.37,-30.12,49.38,108.37,-30.12,49.38,0.52,0.01,0.47,-0.72,3.0,134.31,32.94,4.94,134.31,32.94,4.94,0.37,-0.28,-0.08,-0.88
3.0,106.19,-31.94,53.56,106.19,-31.94,53.56,0.52,0.01,0.5,-0.69,3.0,133.94,33.88,5.81,133.94,33.88,5.81,0.37,-0.29,-0.07,-0.88
3.0,100.69,-34.81,55.75,100.69,-34.81,55.75,0.55,0.0,0.52,-0.66,3.0,133.56,34.5,6.56,133.56,34.5,6.56,0.38,-0.29,-0.07,-0.88
3.0,97.87,-36.44,57.13,97.87,-36.44,57.13,0.56,0.0,0.54,-0.63,3.0,133.0,35.13,7.13,133.0,35.13,7.13,0.38,-0.3,-0.07,-0.87
3.0,93.31,-39.31,59.19,93.31,-39.31,59.19,0.58,0.0,0.56,-0.6,3.0,133.0,35.63,7.44,133.0,35.63,7.44,0.38,-0.31,-0.07,-0.87
3.0,88.75,-42.13,60.44,88.75,-42.13,60.44,0.6,0.0,0.56,-0.57,3.0,132.81,35.88,8.13,132.81,35.88,8.13,0.38,-0.31,-0.07,-0.87
3.0,84.0,-43.13,58.88,84.0,-43.13,58.88,0.63,-0.01,0.55,-0.55,3.0,132.81,36.31,8.69,132.81,36.31,8.69,0.38,-0.31,-0.07,-0.87
3.0,78.75,-42.81,53.5,78.75,-42.81,53.5,0.67,-0.02,0.52,-0.53,3.0,133.25,36.75,9.25,133.25,36.75,9.25,0.38,-0.32,-0.06,-0.87
3.0,74.44,-42.5,47.69,74.44,-42.5,47.69,0.7,-0.01,0.49,-0.52,3.0,132.94,36.25,9.88,132.94,36.25,9.88,0.38,-0.31,-0.06,-0.87
3.0,72.25,-42.5,43.63,72.25,-42.5,43.63,0.71,-0.0,0.48,-0.51,3.0,132.81,35.69,10.63,132.81,35.69,10.63,0.38,-0.31,-0.05,-0.87
3.0,70.56,-42.25,39.94,70.56,-42.25,39.94,0.73,0.0,0.46,-0.51,3.0,133.13,35.81,11.06,133.13,35.81,11.06,0.38,-0.32,-0.05,-0.87
3.0,68.69,-42.56,36.63,68.69,-42.56,36.63,0.74,0.01,0.45,-0.5,3.0,133.19,35.81,11.25,133.19,35.81,11.25,0.38,-0.32,-0.04,-0.87
3.0,67.56,-42.25,30.5,67.56,-42.25,30.5,0.75,0.03,0.42,-0.5,3.0,133.25,35.25,11.88,133.25,35.25,11.88,0.38,-0.31,-0.04,-0.87
3.0,68.06,-40.88,23.69,68.06,-40.88,23.69,0.76,0.06,0.39,-0.51,3.0,133.44,34.94,12.13,133.44,34.94,12.13,0.37,-0.31,-0.04,-0.87
3.0,67.94,-40.75,19.56,67.94,-40.75,19.56,0.77,0.08,0.37,-0.52,3.0,133.81,34.44,12.19,133.81,34.44,12.19,0.37,-0.31,-0.03,-0.87
3.0,64.37,-42.06,15.63,64.37,-42.06,15.63,0.78,0.1,0.36,-0.49,3.0,134.25,33.81,12.44,134.25,33.81,12.44,0.37,-0.31,-0.03,-0.88
3.0,61.5,-41.5,7.0,61.5,-41.5,7.0,0.8,0.14,0.33,-0.48,3.0,134.81,33.81,12.44,134.81,33.81,12.44,0.36,-0.31,-0.03,-0.88
3.0,63.13,-40.31,1.56,63.13,-40.31,1.56,0.8,0.19,0.29,-0.5,3.0,135.06,33.81,12.5,135.06,33.81,12.5,0.36,-0.31,-0.02,-0.88
3.0,66.06,-39.81,-3.94,66.06,-39.81,-3.94,0.78,0.22,0.27,-0.51,3.0,135.69,33.81,13.0,135.69,33.81,13.0,0.36,-0.31,-0.02,-0.88
3.0,65.87,-40.75,-7.0,65.87,-40.75,-7.0,0.79,0.24,0.27,-0.5,3.0,136.19,33.75,13.0,136.19,33.75,13.0,0.35,-0.31,-0.02,-0.88
3.0,64.19,-42.44,-11.06,64.19,-42.44,-11.06,0.78,0.27,0.27,-0.5,3.0,136.0,33.0,12.44,136.0,33.0,12.44,0.36,-0.3,-0.02,-0.89
3.0,67.31,-45.88,-13.69,67.31,-45.88,-13.69,0.76,0.3,0.28,-0.51,3.0,136.38,32.69,12.19,136.38,32.69,12.19,0.35,-0.3,-0.02,-0.89
3.0,68.69,-47.69,-16.87,68.69,-47.69,-16.87,0.74,0.33,0.28,-0.51,3.0,137.13,32.69,11.75,137.13,32.69,11.75,0.35,-0.29,-0.02,-0.89
3.0,70.75,-49.81,-19.44,70.75,-49.81,-19.44,0.72,0.35,0.28,-0.52,3.0,137.63,32.19,10.63,137.63,32.19,10.63,0.35,-0.29,-0.03,-0.89
3.0,74.06,-53.06,-20.06,74.06,-53.06,-20.06,0.7,0.37,0.29,-0.54,3.0,137.56,31.0,9.06,137.56,31.0,9.06,0.35,-0.27,-0.03,-0.9
3.0,74.56,-55.0,-23.87,74.56,-55.0,-23.87,0.69,0.4,0.29,-0.53,3.0,137.94,29.75,7.56,137.94,29.75,7.56,0.35,-0.26,-0.04,-0.9
3.0,76.19,-56.69,-29.44,76.19,-56.69,-29.44,0.68,0.42,0.29,-0.53,3.0,138.56,28.69,5.75,138.56,28.69,5.75,0.34,-0.25,-0.04,-0.91
3.0,80.5,-58.94,-31.31,80.5,-58.94,-31.31,0.64,0.45,0.28,-0.55,3.0,138.5,27.37,3.56,138.5,27.37,3.56,0.34,-0.23,-0.06,-0.91
3.0,82.5,-60.13,-30.56,82.5,-60.13,-30.56,0.64,0.45,0.29,-0.56,3.0,138.5,26.06,1.63,138.5,26.06,1.63,0.35,-0.22,-0.07,-0.91
3.0,83.5,-60.0,-33.38,83.5,-60.0,-33.38,0.63,0.46,0.27,-0.56,3.0,139.0,24.62,0.31,139.0,24.62,0.31,0.34,-0.2,-0.07,-0.92
3.0,90.81,-61.19,-32.25,90.81,-61.19,-32.25,0.59,0.48,0.26,-0.6,3.0,139.56,23.62,-0.94,139.56,23.62,-0.94,0.34,-0.18,-0.08,-0.92
3.0,92.25,-60.38,-30.87,92.25,-60.38,-30.87,0.58,0.48,0.25,-0.61,3.0,140.0,21.81,-4.63,140.0,21.81,-4.63,0.34,-0.15,-0.11,-0.92
3.0,92.87,-59.56,-30.19,92.87,-59.56,-30.19,0.58,0.47,0.24,-0.62,3.0,139.0,19.12,-7.94,139.0,19.12,-7.94,0.35,-0.12,-0.12,-0.92
3.0,96.06,-58.31,-29.69,96.06,-58.31,-29.69,0.57,0.47,0.21,-0.64,3.0,138.31,16.5,-9.19,138.31,16.5,-9.19,0.35,-0.1,-0.12,-0.92
3.0,98.94,-56.94,-28.87,98.94,-56.94,-28.87,0.56,0.47,0.19,-0.66,3.0,139.31,14.88,-10.25,139.31,14.88,-10.25,0.34,-0.09,-0.13,-0.93
3.0,100.62,-55.06,-28.0,100.62,-55.06,-28.0,0.55,0.46,0.18,-0.67,3.0,139.25,12.69,-11.38,139.25,12.69,-11.38,0.35,-0.06,-0.13,-0.93
3.0,101.69,-53.31,-27.75,101.69,-53.31,-27.75,0.55,0.46,0.16,-0.68,3.0,137.94,9.56,-12.25,137.94,9.56,-12.25,0.36,-0.03,-0.13,-0.92
3.0,103.69,-50.88,-28.44,103.69,-50.88,-28.44,0.54,0.45,0.13,-0.7,3.0,136.63,6.69,-13.81,136.63,6.69,-13.81,0.37,-0.0,-0.14,-0.92
3.0,104.19,-47.5,-29.5,104.19,-47.5,-29.5,0.55,0.44,0.1,-0.7,3.0,135.94,5.13,-15.94,135.94,5.13,-15.94,0.37,0.01,-0.15,-0.92
3.0,101.75,-43.13,-30.69,101.75,-43.13,-30.69,0.58,0.42,0.07,-0.7,3.0,135.19,4.25,-17.0,135.19,4.25,-17.0,0.38,0.02,-0.15,-0.91
3.0,98.5,-39.63,-29.37,98.5,-39.63,-29.37,0.61,0.39,0.07,-0.69,3.0,134.13,3.38,-16.69,134.13,3.38,-16.69,0.39,0.03,-0.14,-0.91
3.0,93.5,-35.69,-26.5,93.5,-35.69,-26.5,0.65,0.35,0.07,-0.67,3.0,132.88,3.13,-16.56,132.88,3.13,-16.56,0.4,0.03,-0.14,-0.91
3.0,90.37,-29.31,-21.62,90.37,-29.31,-21.62,0.68,0.27,0.05,-0.68,3.0,131.0,4.31,-15.75,131.0,4.31,-15.75,0.41,0.02,-0.14,-0.9
3.0,89.75,-19.94,-14.0,89.75,-19.94,-14.0,0.7,0.17,0.04,-0.69,3.0,130.94,6.81,-11.63,130.94,6.81,-11.63,0.41,-0.01,-0.12,-0.9
3.0,84.94,-12.69,-6.75,84.94,-12.69,-6.75,0.75,0.1,0.05,-0.65,3.0,134.19,11.31,-5.19,134.19,11.31,-5.19,0.39,-0.07,-0.08,-0.92
3.0,75.87,-12.94,-1.25,75.87,-12.94,-1.25,0.79,0.08,0.1,-0.6,3.0,137.63,16.75,-0.63,137.63,16.75,-0.63,0.36,-0.13,-0.06,-0.92
3.0,74.62,-16.81,0.63,74.62,-16.81,0.63,0.78,0.09,0.13,-0.6,3.0,139.38,21.25,1.88,139.38,21.25,1.88,0.34,-0.18,-0.05,-0.92
3.0,77.75,-19.69,3.13,77.75,-19.69,3.13,0.77,0.09,0.15,-0.62,3.0,140.13,23.31,3.44,140.13,23.31,3.44,0.33,-0.21,-0.04,-0.92
3.0,80.12,-22.25,11.19,80.12,-22.25,11.19,0.75,0.05,0.21,-0.63,3.0,139.75,25.44,5.0,139.75,25.44,5.0,0.34,-0.23,-0.04,-0.91
3.0,76.87,-26.19,20.25,76.87,-26.19,20.25,0.75,0.02,0.28,-0.6,3.0,138.94,28.12,5.56,138.94,28.12,5.56,0.34,-0.25,-0.05,-0.9
3.0,74.81,-29.37,23.19,74.81,-29.37,23.19,0.75,0.01,0.32,-0.58,3.0,138.63,31.37,6.25,138.63,31.37,6.25,0.34,-0.28,-0.05,-0.9
3.0,76.87,-29.94,21.87,76.87,-29.94,21.87,0.73,0.04,0.31,-0.6,3.0,138.31,33.06,7.0,138.31,33.06,7.0,0.34,-0.29,-0.05,-0.89
3.0,82.31,-28.87,21.69,82.31,-28.87,21.69,0.71,0.03,0.31,-0.63,3.0,137.69,32.69,7.56,137.69,32.69,7.56,0.35,-0.28,-0.05,-0.89
3.0,81.69,-28.87,26.12,81.69,-28.87,26.12,0.72,0.0,0.34,-0.61,3.0,137.63,32.44,8.0,137.63,32.44,8.0,0.35,-0.28,-0.04,-0.89
3.0,79.0,-30.12,31.12,79.0,-30.12,31.12,0.72,-0.02,0.37,-0.59,3.0,138.63,32.88,8.19,138.63,32.88,8.19,0.33,-0.29,-0.04,-0.9
3.0,80.81,-29.81,31.69,80.81,-29.81,31.69,0.71,-0.01,0.35,-0.61,3.0,141.44,33.25,8.25,141.44,33.25,8.25,0.31,-0.29,-0.03,-0.9
3.0,83.5,-28.12,28.0,83.5,-28.12,28.0,0.7,0.0,0.32,-0.63,3.0,142.75,31.56,7.81,142.75,31.56,7.81,0.3,-0.27,-0.03,-0.91
3.0,83.37,-24.87,24.69,83.37,-24.87,24.69,0.71,-0.0,0.3,-0.64,3.0,144.63,29.31,7.44,144.63,29.31,7.44,0.29,-0.25,-0.01,-0.92
3.0,82.44,-19.94,18.56,82.44,-19.94,18.56,0.73,-0.0,0.2,-0.65,3.0,145.56,25.69,8.69,145.56,25.69,8.69,0.29,-0.22,0.01,-0.93
3.0,84.56,-10.88,10.13,84.56,-10.88,10.13,0.73,-0.0,0.13,-0.67,3.0,145.38,22.25,9.25,145.38,22.25,9.25,0.29,-0.2,0.02,-0.94
3.0,86.75,-5.06,1.19,86.75,-5.06,1.19,0.73,0.02,0.04,-0.69,3.0,146.44,21.62,8.69,146.44,21.62,8.69,0.28,-0.2,0.02,-0.94
3.0,88.12,-2.25,-5.31,88.12,-2.25,-5.31,0.72,0.05,-0.02,-0.69,3.0,147.75,20.62,8.94,147.75,20.62,8.94,0.27,-0.19,0.02,-0.94
3.0,90.81,0.37,-10.63,90.81,0.37,-10.63,0.68,0.07,-0.09,-0.72,3.0,148.56,18.12,9.25,148.56,18.12,9.25,0.27,-0.17,0.03,-0.95
3.0,94.44,3.38,-16.75,94.44,3.38,-16.75,0.67,0.08,-0.14,-0.73,3.0,148.56,14.88,9.38,148.56,14.88,9.38,0.27,-0.15,0.04,-0.95
3.0,97.19,1.75,-21.25,97.19,1.75,-21.25,0.64,0.13,-0.15,-0.74,3.0,148.38,13.38,9.13,148.38,13.38,9.13,0.27,-0.13,0.04,-0.95
3.0,102.37,-2.19,-26.31,102.37,-2.19,-26.31,0.6,0.17,-0.17,-0.76,3.0,148.5,13.44,7.81,148.5,13.44,7.81,0.27,-0.13,0.03,-0.95
3.0,103.56,-4.19,-31.56,103.56,-4.19,-31.56,0.59,0.21,-0.2,-0.76,3.0,148.81,15.19,5.69,148.81,15.19,5.69,0.27,-0.14,0.01,-0.95
3.0,105.62,-5.88,-35.44,105.62,-5.88,-35.44,0.58,0.23,-0.22,-0.75,3.0,148.19,15.88,5.31,148.19,15.88,5.31,0.27,-0.15,0.01,-0.95
3.0,104.5,-4.25,-39.88,104.5,-4.25,-39.88,0.57,0.24,-0.26,-0.74,3.0,147.81,16.06,6.63,147.81,16.06,6.63,0.27,-0.15,0.02,-0.95
3.0,107.56,-3.44,-43.19,107.56,-3.44,-43.19,0.55,0.25,-0.28,-0.75,3.0,148.13,16.56,7.88,148.13,16.56,7.88,0.27,-0.16,0.03,-0.95
3.0,107.56,-5.88,-45.88,107.56,-5.88,-45.88,0.54,0.28,-0.28,-0.74,3.0,148.31,16.44,8.25,148.31,16.44,8.25,0.27,-0.16,0.03,-0.95
3.0,108.37,-5.13,-48.56,108.37,-5.13,-48.56,0.53,0.28,-0.3,-0.74,3.0,148.5,15.56,8.44,148.5,15.56,8.44,0.27,-0.15,0.03,-0.95
3.0,114.94,-8.5,-52.31,114.94,-8.5,-52.31,0.48,0.3,-0.32,-0.76,3.0,148.5,14.38,8.88,148.5,14.38,8.88,0.27,-0.14,0.04,-0.95
3.0,122.0,-15.13,-52.31,122.0,-15.13,-52.31,0.43,0.34,-0.3,-0.78,3.0,148.38,13.81,8.94,148.38,13.81,8.94,0.27,-0.14,0.04,-0.95
3.0,125.0,-18.62,-52.44,125.0,-18.62,-52.44,0.41,0.35,-0.29,-0.79,3.0,148.44,13.75,9.0,148.44,13.75,9.0,0.27,-0.14,0.04,-0.95
3.0,126.75,-19.69,-54.13,126.75,-19.69,-54.13,0.39,0.37,-0.3,-0.79,3.0,148.44,13.75,9.13,148.44,13.75,9.13,0.27,-0.14,0.04,-0.95
3.0,127.56,-20.19,-54.5,127.56,-20.19,-54.5,0.38,0.37,-0.3,-0.79,3.0,148.38,13.75,9.19,148.38,13.75,9.19,0.27,-0.14,0.04,-0.95
3.0,128.56,-21.19,-55.56,128.56,-21.19,-55.56,0.38,0.38,-0.31,-0.79,3.0,148.44,13.44,9.38,148.44,13.44,9.38,0.27,-0.13,0.05,-0.95
3.0,129.31,-20.94,-57.25,129.31,-20.94,-57.25,0.37,0.38,-0.33,-0.78,3.0,148.44,12.81,9.69,148.44,12.81,9.69,0.27,-0.13,0.05,-0.95
3.0,131.19,-21.5,-58.63,131.19,-21.5,-58.63,0.35,0.39,-0.33,-0.79,3.0,149.06,12.13,9.88,149.06,12.13,9.88,0.26,-0.12,0.05,-0.96
3.0,132.88,-23.0,-59.13,132.88,-23.0,-59.13,0.34,0.4,-0.33,-0.79,3.0,149.56,10.44,10.0,149.56,10.44,10.0,0.26,-0.1,0.06,-0.96
3.0,133.31,-24.12,-59.88,133.31,-24.12,-59.88,0.33,0.41,-0.33,-0.78,3.0,150.56,7.63,10.06,150.56,7.63,10.06,0.25,-0.08,0.07,-0.96
3.0,134.5,-25.44,-60.94,134.5,-25.44,-60.94,0.33,0.42,-0.33,-0.78,3.0,151.81,4.5,10.94,151.81,4.5,10.94,0.24,-0.06,0.09,-0.97
3.0,135.19,-25.94,-61.31,135.19,-25.94,-61.31,0.32,0.42,-0.34,-0.78,3.0,152.5,2.19,11.19,152.5,2.19,11.19,0.24,-0.04,0.09,-0.97
3.0,135.19,-24.87,-62.0,135.19,-24.87,-62.0,0.32,0.41,-0.35,-0.78,3.0,152.56,1.12,9.94,152.56,1.12,9.94,0.24,-0.03,0.08,-0.97
3.0,136.06,-24.19,-63.5,136.06,-24.19,-63.5,0.31,0.41,-0.36,-0.78,3.0,152.75,0.88,8.81,152.75,0.88,8.81,0.23,-0.03,0.07,-0.97
3.0,136.19,-24.5,-63.25,136.19,-24.5,-63.25,0.31,0.41,-0.35,-0.78,3.0,153.31,1.19,8.56,153.31,1.19,8.56,0.23,-0.03,0.07,-0.97
3.0,135.06,-24.19,-62.38,135.06,-24.19,-62.38,0.32,0.41,-0.35,-0.78,3.0,153.38,1.5,7.94,153.38,1.5,7.94,0.23,-0.03,0.06,-0.97
3.0,134.88,-24.37,-63.0,134.88,-24.37,-63.0,0.32,0.41,-0.35,-0.78,3.0,153.06,1.81,6.88,153.06,1.81,6.88,0.23,-0.03,0.05,-0.97
3.0,134.56,-24.25,-63.13,134.56,-24.25,-63.13,0.33,0.41,-0.36,-0.77,3.0,153.06,1.88,6.38,153.06,1.88,6.38,0.23,-0.03,0.05,-0.97
3.0,134.38,-23.25,-65.87,134.38,-23.25,-65.87,0.32,0.42,-0.38,-0.76,3.0,152.88,1.31,6.25,152.88,1.31,6.25,0.23,-0.02,0.05,-0.97
3.0,132.75,-22.12,-67.87,132.75,-22.12,-67.87,0.33,0.42,-0.39,-0.75,3.0,152.81,0.88,6.31,152.81,0.88,6.31,0.23,-0.02,0.05,-0.97
3.0,126.87,-18.62,-68.25,126.87,-18.62,-68.25,0.37,0.41,-0.39,-0.74,3.0,152.88,1.0,6.19,152.88,1.0,6.19,0.23,-0.02,0.05,-0.97
3.0,123.94,-17.94,-67.94,123.94,-17.94,-67.94,0.39,0.42,-0.38,-0.73,3.0,152.94,1.19,6.13,152.94,1.19,6.13,0.23,-0.02,0.05,-0.97
3.0,121.56,-16.69,-68.69,121.56,-16.69,-68.69,0.4,0.42,-0.39,-0.72,3.0,152.94,1.12,6.19,152.94,1.12,6.19,0.23,-0.02,0.05,-0.97
3.0,120.62,-15.81,-69.12,120.62,-15.81,-69.12,0.41,0.41,-0.4,-0.71,3.0,156.81,37.81,-73.75,156.81,37.81,-73.75,0.16,-0.29,-0.55,-0.77
3.0,118.87,-13.56,-70.31,118.87,-13.56,-70.31,0.42,0.41,-0.42,-0.7,3.0,156.94,37.75,-73.81,156.94,37.75,-73.81,0.15,-0.29,-0.55,-0.77
3.0,116.31,-9.88,-72.44,116.31,-9.88,-72.44,0.43,0.39,-0.45,-0.68,3.0,157.69,37.69,-73.87,157.69,37.69,-73.87,0.15,-0.29,-0.55,-0.77
3.0,113.19,-5.88,-75.06,113.19,-5.88,-75.06,0.44,0.38,-0.48,-0.66,3.0,158.31,37.81,-74.0,158.31,37.81,-74.0,0.15,-0.29,-0.55,-0.77
3.0,110.19,-2.63,-76.62,110.19,-2.63,-76.62,0.46,0.38,-0.49,-0.64,3.0,158.19,37.88,-74.25,158.19,37.88,-74.25,0.15,-0.3,-0.55,-0.76
3.0,105.44,0.06,-77.87,105.44,0.06,-77.87,0.48,0.38,-0.51,-0.61,3.0,158.88,37.94,-74.56,158.88,37.94,-74.56,0.14,-0.3,-0.55,-0.76
3.0,101.5,3.13,-80.44,101.5,3.13,-80.44,0.49,0.38,-0.53,-0.58,3.0,158.63,38.0,-74.37,158.63,38.0,-74.37,0.14,-0.3,-0.55,-0.77
3.0,98.56,5.19,-81.37,98.56,5.19,-81.37,0.5,0.38,-0.53,-0.57,3.0,158.25,38.06,-73.75,158.25,38.06,-73.75,0.15,-0.29,-0.55,-0.77
3.0,95.37,7.13,-80.25,95.37,7.13,-80.25,0.52,0.37,-0.53,-0.56,3.0,158.13,37.75,-73.94,158.13,37.75,-73.94,0.15,-0.29,-0.55,-0.77
3.0,91.56,9.0,-81.44,91.56,9.0,-81.44,0.53,0.38,-0.54,-0.53,3.0,158.06,37.19,-74.5,158.06,37.19,-74.5,0.15,-0.29,-0.56,-0.76
3.0,87.37,11.25,-83.0,87.37,11.25,-83.0,0.55,0.38,-0.55,-0.51,3.0,157.19,37.13,-74.12,157.19,37.13,-74.12,0.15,-0.28,-0.56,-0.76
3.0,83.37,13.38,-83.44,83.37,13.38,-83.44,0.56,0.38,-0.55,-0.49,3.0,155.56,37.38,-73.25,155.56,37.38,-73.25,0.17,-0.28,-0.56,-0.77
3.0,79.56,15.44,-83.19,79.56,15.44,-83.19,0.58,0.38,-0.55,-0.47,2.0,155.81,36.94,-73.31,155.81,36.94,-73.31,0.16,-0.27,-0.56,-0.77
3.0,75.12,17.94,-83.56,75.12,17.94,-83.56,0.59,0.38,-0.55,-0.45,2.0,156.06,36.25,-73.69,156.06,36.25,-73.69,0.16,-0.27,-0.56,-0.77
3.0,70.5,20.31,-83.87,70.5,20.31,-83.87,0.61,0.38,-0.55,-0.42,2.0,154.69,35.75,-73.87,154.69,35.75,-73.87,0.17,-0.26,-0.57,-0.76
3.0,66.31,22.31,-84.19,66.31,22.31,-84.19,0.62,0.38,-0.56,-0.39,2.0,153.63,35.56,-74.06,153.63,35.56,-74.06,0.18,-0.24,-0.57,-0.76
3.0,58.63,25.5,-85.69,58.63,25.5,-85.69,0.64,0.4,-0.56,-0.34,2.0,151.56,34.69,-74.69,151.56,34.69,-74.69,0.19,-0.23,-0.58,-0.76
3.0,51.25,28.5,-87.19,51.25,28.5,-87.19,0.65,0.41,-0.56,-0.3,2.0,151.44,33.81,-75.94,151.44,33.81,-75.94,0.19,-0.22,-0.59,-0.75
3.0,46.88,30.62,-89.25,46.88,30.62,-89.25,0.65,0.41,-0.57,-0.27,2.0,152.44,32.81,-77.19,152.44,32.81,-77.19,0.18,-0.22,-0.6,-0.75
3.0,43.06,32.63,-91.5,43.06,32.63,-91.5,0.65,0.42,-0.58,-0.25,2.0,154.44,31.44,-78.87,154.44,31.44,-78.87,0.17,-0.21,-0.61,-0.74
3.0,39.38,34.25,-93.37,39.38,34.25,-93.37,0.65,0.43,-0.59,-0.23,2.0,155.31,30.81,-79.94,155.31,30.81,-79.94,0.16,-0.21,-0.62,-0.74
3.0,35.31,35.75,-94.81,35.31,35.75,-94.81,0.65,0.44,-0.59,-0.2,2.0,153.38,30.12,-83.19,153.38,30.12,-83.19,0.18,-0.19,-0.65,-0.71
3.0,31.44,37.06,-96.69,31.44,37.06,-96.69,0.65,0.45,-0.59,-0.18,2.0,148.81,29.56,-87.31,148.81,29.56,-87.31,0.2,-0.15,-0.68,-0.69
3.0,28.75,37.44,-97.62,28.75,37.44,-97.62,0.65,0.46,-0.59,-0.17,2.0,145.63,26.75,-90.31,145.63,26.75,-90.31,0.21,-0.1,-0.71,-0.66
3.0,26.69,37.13,-98.0,26.69,37.13,-98.0,0.65,0.48,-0.57,-0.15,2.0,143.19,23.56,-97.87,143.19,23.56,-97.87,0.21,-0.06,-0.77,-0.6
3.0,24.75,36.75,-97.75,24.75,36.75,-97.75,0.65,0.48,-0.57,-0.14,2.0,142.38,21.0,-106.87,142.38,21.0,-106.87,0.19,-0.03,-0.8,-0.56
3.0,22.94,36.63,-97.19,22.94,36.63,-97.19,0.66,0.49,-0.55,-0.13,2.0,148.19,15.13,-108.37,148.19,15.13,-108.37,0.15,0.02,-0.81,-0.56
3.0,20.87,36.81,-98.25,20.87,36.81,-98.25,0.65,0.5,-0.55,-0.12,2.0,150.69,10.38,-112.75,150.69,10.38,-112.75,0.15,0.06,-0.84,-0.52
3.0,19.0,37.44,-101.19,19.0,37.44,-101.19,0.64,0.51,-0.56,-0.11,2.0,136.13,14.31,-119.75,136.13,14.31,-119.75,0.21,0.1,-0.86,-0.45
3.0,16.12,38.69,-104.75,16.12,38.69,-104.75,0.63,0.52,-0.57,-0.09,2.0,116.81,18.69,-126.0,116.81,18.69,-126.0,0.26,0.15,-0.88,-0.37
3.0,13.25,39.25,-106.19,13.25,39.25,-106.19,0.62,0.53,-0.57,-0.07,2.0,96.62,22.06,-137.69,96.62,22.06,-137.69,0.26,0.17,-0.91,-0.27
3.0,16.81,36.13,-103.25,16.81,36.13,-103.25,0.63,0.54,-0.55,-0.09,2.0,336.5,19.5,-141.25,336.5,19.5,-141.25,0.24,0.19,-0.91,-0.27
3.0,17.56,34.19,-104.56,17.56,34.19,-104.56,0.61,0.57,-0.54,-0.09,2.0,330.75,6.81,-136.94,330.75,6.81,-136.94,0.15,0.23,-0.9,-0.34
3.0,17.06,32.88,-107.25,17.06,32.88,-107.25,0.6,0.59,-0.54,-0.09,2.0,322.06,-8.31,-136.75,322.06,-8.31,-136.75,0.04,0.3,-0.88,-0.37
3.0,17.31,31.62,-109.69,17.31,31.62,-109.69,0.59,0.6,-0.54,-0.09,2.0,318.75,-10.5,-136.69,318.75,-10.5,-136.69,0.04,0.33,-0.87,-0.38
3.0,17.5,30.75,-111.75,17.5,30.75,-111.75,0.57,0.61,-0.54,-0.09,2.0,315.31,-15.81,-139.25,315.31,-15.81,-139.25,-0.01,0.35,-0.86,-0.37
3.0,17.56,29.69,-114.37,17.56,29.69,-114.37,0.55,0.63,-0.54,-0.09,2.0,201.06,-24.19,-140.19,201.06,-24.19,-140.19,-0.07,0.38,-0.84,-0.38
3.0,17.75,28.19,-117.44,17.75,28.19,-117.44,0.53,0.65,-0.54,-0.08,2.0,214.63,-32.19,-141.25,214.63,-32.19,-141.25,-0.12,0.43,-0.81,-0.39
3.0,18.25,26.62,-120.44,18.25,26.62,-120.44,0.51,0.66,-0.54,-0.08,2.0,224.5,-38.88,-143.63,224.5,-38.88,-143.63,-0.16,0.47,-0.77,-0.4
3.0,19.19,25.0,-123.25,19.19,25.0,-123.25,0.49,0.68,-0.54,-0.08,2.0,231.56,-43.81,-146.81,231.56,-43.81,-146.81,-0.19,0.51,-0.74,-0.4
